texto
"...
Por: Sergio URIBE ALVARADO"
"El hallazgo fue realizado en la comunidad de Madrid...
Por: Sergio Uribe Alvarado"
"...
Por: Sergio Uribe Alvarado"
"...
Por: Mario Alberto SOLÍS ESPINOSA"
"...
Por: Sergio Uribe Alvarado"
"También ayer se reportó que fue localizado un cadáver embolsado en la colonia Rancho Blanco, así como un cuerpo sin vida dentro de una vivienda en El Pedregal, en Comala...
Por: Sergio Uribe Alvarado"
"...
Por: Agencias"
"...
Por: Sergio URIBE ALVARADO"
"...
Por: Sergio Uribe Alvarado"
"...
Por: Sergio Uribe Alvarado"
"La última fosa localizada está en el poblado de Acatitlán, en el municipio de Tlajomulco, de donde se extrajeron 18 bolsas con restos humanos; el sitio de encontró el pasado 10 de septiembre...
Por: El Universal"
"...
Por: Sergio URIBE ALVARADO"
"Luego de su detención sobre la carretera Villa de Álvarez-Minatitlán con armas y narcótico, condujeron a agentes de la FGE a un predio donde fueron localizadas 8 fosas clandestinas...
Por: Sergio Uribe Alvarado"
"Siguen con los trabajos, pues no se descarta que en la zona existan más cuerpos...
Por: Sergio URIBE ALVARADO"
"...
Por: Sergio Uribe Alvarado"
"También es el tercero en cantidad de cuerpos recuperados, según el reporte semestral de Búsqueda e Identificación de Personas Desaparecidas...
Por: Mario Alberto SOLÍS ESPINOSA"
"Han localizado 108 fosas clandestinas en Tecomán, en lo que va de la actual administración del Gobierno Federal...
Por: Mario Alberto Espinosa Solís"
"Representan casi el 9 por ciento de los hallazgos a nivel nacional; Jalisco, Guanajuato, Colima, Michoacán y Zacatecas concentraron el 75.9 por ciento de los cadáveres recuperados...
Por: Mario Alberto SOLÍS ESPINOSA"
"Tras el hallazgo del colectivo Madres Buscadoras de Sonora, autoridades recabaron restos óseos calcinados y tres casquillos...
Por: Agencias"
"Se encontraban en terrenos ubicados en las poblaciones de Tecolapa y Madrid...
Por: Sergio URIBE ALVARADO"
"Tres fosas clandestinas con restos óseos fueron localizadas en la comunidad de Madrid....
Por: Sergio Uribe Alvarado"
"Desde el pasado fin de semana se encuentran trabajando en la zona un grupo especializado de agentes de la Fiscalía General del Estado en conjunto con la Red de Desaparecidos en Colima y la Guardia Nacional....
Por: Sergio Uribe Alvarado"
"Policías realizaron en Cortazar 33 excavaciones denominadas 'hallazgos subterráneos artificiales', en los que localizaron restos de entre 18 y 20 personas...
Por: Agencias"
"Autoridades estatales de Guanajuato confirmaron la localización de ocho fosas con al menos 100 restos óseos; no descartan que el número se incremente...
Por: Agencias"
"A través de pruebas periciales se determinará la cifra total y la identidad...
Por: Sergio URIBE ALVARADO"
"A través de pruebas periciales se determinará la cifra total y la identidad....
Por: Sergio Uribe Alvarado"
"Red de Desaparecidos solicita presencia de Comisión Estatal de Búsqueda de Personas...
Por: Mario Alberto SOLÍS ESPINOSA"
"En lo que va de la presente administración han sido localizadas mil 143 fosas en todo el país, informa Gobernación....
Por: El Universal"
"Se realizarán pruebas científicas para confirmar plenamente la identidad de los cadáveres encontrados...
Por: Sergio URIBE ALVARADO"
"...
Por: Sergio URIBE ALVARADO"
"Un reporte anónimo al Centro de Control y Comando alertaba sobre las fosas en las calles Punta Norte y Punta Arena, al poniente de la ciudad....
Por: EL UNIVERSAL"
"La Fiscalía Especializada en Desaparición de Personas, aseguró restos humanos de 12 personas, que se localizaron enterrados en un predio rústico....
Por: Sergio URIBE ALVARADO"
"Derivado del trabajo de investigación e inteligencia, agentes de la Fiscalía General del Estado (FGE) localizaron restos humanos, al parecer de 11 personas, semienterrados en fosas clandestinas, en un predio cerca de la comunidad de Caleras en Tecomán....
Por: Sergio URIBE ALVARADO"
"El viernes localizaron a uno y se inició la búsqueda de más restos; la investigación en la zona terminó el domingo pasado...
Por: Sergio URIBE ALVARADO"
"Los restos fueron localizado el pasado viernes 7 de enero....
Por: Sergio URIBE ALVARADO"
"El subsecretario de Derechos Humanos detalló que como parte de las labores de búsqueda de personas desaparecidas, han hallado 873 fosas clandestinas...
Por: Agencias"
"La primera estaba situada en un predio cerca de la carretera Cerro de Ortega-El Chupadero; otra más se encontraba por la carretera El Paraíso-Armería...
Por: Sergio URIBE ALVARADO"
"Derivado de investigaciones y la detención de personas...
Por: Sergio URIBE ALVARADO"
"Del 1 de diciembre de 2018 al 23 de agosto han identificado 352 sitios de inhumación ilegales y 594 fosas clandestinas, informó Alejandro Encinas...
Por: Agencias"
"El gobernador de Nuevo León confirmó que se llevará a cabo la búsqueda de fosas clandestinas y cuerpos dentro del penal de Topo Chico...
Por: Agencias"
"Un juez sentenció a 33 años de cárcel por el delito de secuestro, a un hombre que, junto con otro sujeto, privó de la libertad a una mujer y a su hija menor en Tecomán....
Por: Sergio URIBE ALVARADO"
"...
Por: Sergio URIBE ALVARADO"
"La FGE dio a conocer que extrajo cuatro cuerpos en avanzado estado de descomposición, así como diversas prendas de vestir y 28 restos óseos...
Por: Agencias"
"Desde el 1 de diciembre que entró en funciones el gobierno de Andrés Manuel López Obrador, la Comisión Nacional de Búsqueda de Personas ha localizado 426 fosas clandestinas con un total de 551 cuerpos....
Por: EL UNIVERSAL"
"En 6 meses se han localizado 274 cadáveres en todo el país, 86 de ellos en el estado...
Por: Agencias"
"El mes pasado se encontraron tres osamentas más en Tecomán....
Por: AGENCIAS"
"Los cuerpos se encuentran en calidad de desconocidos...
Por: Sergio URIBE ALVARADO"
"Se encontraron restos humanos de cuatro personas....
Por: AGENCIAS"
"Se desconoce cuántos cuerpos han encontrado; extraoficialmente, se informó que hay personas detenidas relacionadas con el hallazgo...
Por: Sergio URIBE ALVARADO"
"Cuatro cuerpos ya fueron entregados a sus familiares; Fiscalía investiga y confronta perfiles del resto de las víctimas...
Por: Sergio URIBE ALVARADO"
EDITORA DIARIO DE COLIMA.
"Todos los derechos reservados a EDITORA DIARIO DE COLIMA, Compañía Periodística Nacional. De no existir previa autorización, queda exprésamente prohibida la publicación, retransmisión edición y cualquier otro uso de los contenidos.
Diario de Colima"
© 2023 Todos los derechos reservados | Editora Diario de Colima | Compañía Periodística Nacional | Designed By: Volkano Labs
NONE
Noticias Encontradas
